"","case_order","children","age","income","outage_sec_perweek","email","contacts","yearly_equip_failure","tenure","monthly_charge","bandwidth_gb_year","item1","item2","item3","item4","item5","item6","item7","item8","churn","area_rural","area_suburban","area_urban","marital_divorced","marital_married","marital_never_married","marital_separated","marital_widowed","gender_female","gender_male","gender_nonbinary","techie_no","techie_yes","contract_month_to_month","contract_one_year","contract_two_year","port_modem_no","port_modem_yes","tablet_no","tablet_yes","internet_service_dsl","internet_service_fiber_optic","internet_service_none","phone_no","phone_yes","multiple_no","multiple_yes","online_security_no","online_security_yes","online_backup_no","online_backup_yes","device_protection_no","device_protection_yes","tech_support_no","tech_support_yes","streaming_tv_no","streaming_tv_yes","streaming_movies_no","streaming_movies_yes","paperless_billing_no","paperless_billing_yes","payment_method_bank_transfer_automatic","payment_method_credit_card_automatic","payment_method_electronic_check","payment_method_mailed_check"
"2514",7.93451346388226,1.09861228866811,4.04305126783455,11.0426213105713,2.38121464879249,2.89037175789616,0,0,2.58372355263356,5.03333633132037,7.49364869114512,1.09861228866811,1.38629436111989,1.38629436111989,1.6094379124341,1.38629436111989,1.6094379124341,1.38629436111989,1.38629436111989,"Yes",0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0
"2515",7.93487156594518,2.19722457733622,3.3322045101752,9.39536161466992,2.11505008977446,2.83321334405622,1.38629436111989,0,2.74960600631753,5.59346413371247,7.70140349171259,1.6094379124341,1.6094379124341,1.79175946922805,1.6094379124341,1.38629436111989,1.6094379124341,1.6094379124341,1.38629436111989,"Yes",0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
"2516",7.93522953981691,1.09861228866811,4.43081679884331,10.8470367730551,2.58237434895753,1.79175946922805,1.38629436111989,0.693147180559945,1.76360242073717,5.15592108233937,6.51451965535348,1.38629436111989,1.38629436111989,1.6094379124341,1.38629436111989,1.38629436111989,1.38629436111989,1.09861228866811,1.09861228866811,"No",1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0
"2517",7.9355873855892,1.38629436111989,4.4188406077966,10.285572120244,2.53749514670518,2.07944154167984,0,0,1.90294866507789,5.08132672221879,6.4019253568929,1.38629436111989,1.38629436111989,1.09861228866811,1.38629436111989,1.6094379124341,1.6094379124341,1.38629436111989,1.6094379124341,"No",1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0
"2518",7.9359451033537,0,3.97029191355212,9.07313480927636,2.43171594241531,2.77258872223978,0,0,2.60661899263293,5.21192579743781,7.21441793506241,1.38629436111989,1.6094379124341,1.09861228866811,1.6094379124341,1.38629436111989,1.6094379124341,1.38629436111989,1.6094379124341,"Yes",1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1
"2519",7.93630269320196,0.693147180559945,4.20469261939097,9.15109766986871,2.11866189425613,2.30258509299405,0.693147180559945,0,0.722640446673462,4.87524617696962,5.94484784356087,1.38629436111989,1.09861228866811,1.09861228866811,1.6094379124341,0.693147180559945,1.09861228866811,1.09861228866811,1.79175946922805,"Yes",0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0
"2520",7.93701748951545,0,4.43081679884331,9.14815108921599,2.60662858445303,2.19722457733622,1.09861228866811,0,2.38763793664208,4.94853149550372,6.9004228605859,1.09861228866811,1.38629436111989,1.38629436111989,1.09861228866811,1.79175946922805,1.38629436111989,1.38629436111989,1.6094379124341,"No",0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0
"2521",7.9373746961633,0,2.99573227355399,9.72709458686441,2.81643513858207,2.77258872223978,1.38629436111989,0,2.06091497986568,5.01710829892433,7.18112879859303,1.79175946922805,1.6094379124341,1.79175946922805,1.38629436111989,1.94591014905531,1.38629436111989,1.6094379124341,1.38629436111989,"No",1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1
"2522",7.93773177526011,1.6094379124341,3.55534806148941,9.75640996597074,1.78265077743069,2.70805020110221,0,0.693147180559945,1.16731151704614,5.58404878771605,6.92685826747051,1.6094379124341,1.6094379124341,1.09861228866811,1.38629436111989,1.79175946922805,1.09861228866811,1.09861228866811,1.6094379124341,"Yes",1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
"2523",7.93808872689695,1.09861228866811,4.34380542185368,11.0239741772383,2.44929674315287,2.56494935746154,0.693147180559945,0,1.93945723083264,4.77439974873574,6.97555640048376,1.38629436111989,1.6094379124341,1.38629436111989,1.38629436111989,1.38629436111989,1.6094379124341,1.38629436111989,1.38629436111989,"Yes",0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
"2524",7.93844555116479,0,3.93182563272433,9.95699703935409,2.43575229430896,2.39789527279837,1.09861228866811,0,2.23175406885344,4.85584096272533,6.82743348598458,1.38629436111989,1.6094379124341,1.6094379124341,1.79175946922805,1.09861228866811,1.6094379124341,1.79175946922805,1.38629436111989,"Yes",1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0
"2525",7.93880224815448,0,3.61091791264422,11.5983248767751,2.57275649460966,2.63905732961526,0.693147180559945,0,2.2061937889855,5.49564288222086,7.23568898156733,1.6094379124341,1.6094379124341,1.6094379124341,1.09861228866811,1.6094379124341,1.6094379124341,1.6094379124341,1.38629436111989,"No",0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0
"2526",7.9391588179568,0,3.29583686600433,10.3798285581245,2.71338859316413,2.56494935746154,0,0,1.79176213589117,5.31633506847896,7.30135816699443,1.38629436111989,1.38629436111989,1.38629436111989,1.79175946922805,1.6094379124341,1.6094379124341,1.38629436111989,1.6094379124341,"Yes",0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1
"2527",7.93951526066241,1.6094379124341,3.04452243772342,11.1348651904925,2.4297383132535,2.56494935746154,1.09861228866811,1.09861228866811,1.49724097046394,5.30389428658023,7.22798560338747,1.79175946922805,1.6094379124341,1.6094379124341,1.38629436111989,1.6094379124341,1.38629436111989,1.38629436111989,1.6094379124341,"Yes",0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
"2528",7.93987157636188,1.09861228866811,4.04305126783455,11.1787063481671,2.60055852725024,1.94591014905531,0,0.693147180559945,2.18319089761661,5.35245984814408,7.10347512893585,1.6094379124341,1.6094379124341,1.38629436111989,1.79175946922805,1.38629436111989,1.6094379124341,1.38629436111989,1.79175946922805,"Yes",0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0
"2529",7.9402277651457,1.38629436111989,3.93182563272433,10.7604846514351,2.58338528956587,3.09104245335832,1.09861228866811,0,2.54169254054614,4.83610808232104,7.03249140754318,1.79175946922805,1.6094379124341,1.79175946922805,1.09861228866811,1.6094379124341,1.09861228866811,1.38629436111989,1.38629436111989,"No",1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0
"2530",7.94058382710424,1.09861228866811,3.63758615972639,9.59877732039097,2.65011948911681,2.70805020110221,0,0,1.58725753653288,5.01723215355889,6.90219239650272,1.38629436111989,1.09861228866811,1.6094379124341,1.38629436111989,1.79175946922805,1.09861228866811,1.38629436111989,1.38629436111989,"Yes",0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0
"2531",7.94093976232779,1.09861228866811,4.06044301054642,10.3266694539698,2.41146819704587,2.56494935746154,0.693147180559945,0,2.7591678133919,4.83623031831922,7.24804272414511,1.6094379124341,1.6094379124341,1.6094379124341,1.6094379124341,1.38629436111989,1.6094379124341,1.6094379124341,1.6094379124341,"No",0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0
"2532",7.94129557090653,0,3.55534806148941,9.21962711636792,2.25432267454234,2.56494935746154,0,0,2.54282879968508,4.79570541800655,7.15799286389751,1.38629436111989,1.38629436111989,1.38629436111989,1.6094379124341,1.38629436111989,1.6094379124341,1.6094379124341,1.38629436111989,"Yes",0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
"2533",7.94165125293056,0.693147180559945,3.55534806148941,10.2861049618201,2.53577402014946,2.77258872223978,0,0,1.79098800505942,5.58397852332464,7.07965319456258,1.94591014905531,1.79175946922805,1.94591014905531,1.38629436111989,1.6094379124341,1.6094379124341,1.38629436111989,1.6094379124341,"Yes",1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1
"2534",7.94200680848986,0,3.55534806148941,9.99832671233704,2.42047123444596,2.89037175789616,0,0,2.53073847412812,5.37505847609358,7.19023452467317,1.6094379124341,1.38629436111989,1.6094379124341,1.38629436111989,1.6094379124341,1.38629436111989,1.6094379124341,1.38629436111989,"No",1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1
"2535",7.94271754057379,1.09861228866811,3.97029191355212,10.2365210262407,1.74786696690872,2.77258872223978,0,0,2.24912788007528,5.00060583344574,6.9844906770702,1.79175946922805,1.38629436111989,1.79175946922805,1.79175946922805,1.38629436111989,1.38629436111989,1.38629436111989,1.79175946922805,"No",1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0
"2536",7.94307271727793,1.09861228866811,4.11087386417331,10.384567116529,2.53161607930113,2.39789527279837,0,0,2.64187977134803,5.01741757567286,7.31480278776704,1.6094379124341,1.09861228866811,1.6094379124341,1.38629436111989,1.6094379124341,1.79175946922805,1.38629436111989,1.38629436111989,"No",1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0
"2537",7.94342776787637,1.38629436111989,3.89182029811063,9.45766752830961,2.39078551279201,2.56494935746154,1.09861228866811,0.693147180559945,1.79161445871454,5.17043285736701,6.85265709570311,1.79175946922805,1.79175946922805,1.94591014905531,1.6094379124341,1.38629436111989,1.6094379124341,1.6094379124341,1.6094379124341,"No",0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1
"2538",7.94378269245863,1.38629436111989,3.3322045101752,8.79867357307596,2.66863138832849,2.39789527279837,0,1.09861228866811,1.13411970580692,5.15602369705464,6.55561737125421,1.6094379124341,1.79175946922805,1.6094379124341,1.38629436111989,1.6094379124341,1.94591014905531,1.79175946922805,1.38629436111989,"Yes",1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0
"2539",7.94413749111411,0,4.43081679884331,11.4903174181621,2.48658939983631,2.30258509299405,0.693147180559945,0,1.76610810134534,5.01713280613889,6.12936072371983,0.693147180559945,0.693147180559945,1.09861228866811,1.79175946922805,1.38629436111989,1.09861228866811,1.38629436111989,1.38629436111989,"No",0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0
"2540",7.944846711002,1.09861228866811,3.36729582998647,9.99143524104928,2.60644558617329,2.19722457733622,0.693147180559945,0.693147180559945,2.61589324465966,5.3988932038667,7.51241786171353,1.6094379124341,1.38629436111989,1.6094379124341,1.38629436111989,1.6094379124341,1.6094379124341,1.38629436111989,1.79175946922805,"Yes",1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1
"2541",7.94520113241276,2.19722457733622,3.93182563272433,8.93409794983348,2.30999904163081,2.484906649788,0.693147180559945,0,2.50205051695368,5.22563752797208,7.58987112448435,1.09861228866811,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,1.09861228866811,1.38629436111989,1.09861228866811,"Yes",1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0
"2542",7.94555542825349,1.09861228866811,4.39444915467244,10.6932290879945,1.35445352952891,2.83321334405622,0.693147180559945,0,2.17904680258521,5.4428725854055,7.05036406958457,1.38629436111989,1.38629436111989,1.38629436111989,1.79175946922805,1.09861228866811,1.6094379124341,1.79175946922805,1.6094379124341,"No",1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0
"2543",7.94590959861313,0,3.93182563272433,9.76674816264348,2.055086090994,2.484906649788,0,0,1.76572533636828,5.41008232987886,6.96443583199812,1.09861228866811,1.38629436111989,1.09861228866811,1.38629436111989,1.38629436111989,1.38629436111989,1.6094379124341,1.6094379124341,"Yes",0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0
"2544",7.94626364358054,1.79175946922805,4.40671924726425,10.1236085405046,1.72785292612807,2.83321334405622,0.693147180559945,0.693147180559945,1.57944066008735,5.01720698647928,6.50928550169506,1.38629436111989,1.09861228866811,1.6094379124341,1.6094379124341,1.38629436111989,1.79175946922805,1.38629436111989,1.6094379124341,"No",0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
"2545",7.94661756324447,1.38629436111989,3.09104245335832,11.4312420871332,2.63758839411473,1.79175946922805,1.09861228866811,0,2.5303825978467,5.26496945468899,7.33946494276127,1.38629436111989,1.38629436111989,1.09861228866811,1.38629436111989,1.6094379124341,1.38629436111989,1.6094379124341,1.6094379124341,"Yes",1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1
"2546",7.94697135769359,1.6094379124341,4.02535169073515,9.52075899884183,2.31336854205438,2.94443897916644,0.693147180559945,0,1.85465069682232,4.96600466704528,7.18798208562308,1.09861228866811,1.09861228866811,1.09861228866811,1.38629436111989,1.09861228866811,1.09861228866811,1.09861228866811,1.38629436111989,"No",1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0
"2547",7.94732502701646,0,4.17438726989564,9.61065356506472,2.60466403143632,2.56494935746154,0.693147180559945,0.693147180559945,2.47933197344704,5.03347904412153,7.06383975752909,1.6094379124341,1.6094379124341,1.6094379124341,1.38629436111989,1.38629436111989,1.6094379124341,1.38629436111989,1.79175946922805,"No",0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1
"2548",7.94767857130157,0.693147180559945,4.23410650459726,11.1461153330933,2.62789598721209,2.63905732961526,0,0.693147180559945,2.22567337864133,5.54578468194857,7.23111754351553,1.6094379124341,1.6094379124341,1.6094379124341,1.38629436111989,1.38629436111989,1.6094379124341,1.79175946922805,1.09861228866811,"Yes",1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0
"2549",7.94803199063728,0,3.87120101090789,8.00818591345703,2.02783214470555,2.70805020110221,0,0,1.42497815130968,5.15592108233937,6.51666404884567,1.38629436111989,1.09861228866811,1.6094379124341,1.38629436111989,1.79175946922805,1.09861228866811,1.09861228866811,1.6094379124341,"Yes",0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0
"2550",7.9483852851119,1.09861228866811,3.93182563272433,10.998446843793,2.73521130916458,2.56494935746154,0,0,1.15846704558715,5.08128323963666,6.15939972336131,0.693147180559945,1.09861228866811,1.09861228866811,1.38629436111989,1.38629436111989,1.09861228866811,1.38629436111989,1.38629436111989,"Yes",1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0
"2551",7.94873845481361,1.38629436111989,3.76120011569356,10.7677379742338,2.41331844906008,2.56494935746154,0.693147180559945,0,1.72498591893925,5.46450573042924,7.01665309192069,1.6094379124341,1.38629436111989,1.38629436111989,1.79175946922805,1.38629436111989,1.38629436111989,1.6094379124341,1.6094379124341,"Yes",1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0
"2552",7.94909149983052,0,4.45434729625351,10.8056146520549,2.48960227473203,2.70805020110221,0.693147180559945,0.693147180559945,2.46437565729828,4.7746766457352,6.87036655383361,1.79175946922805,1.6094379124341,1.6094379124341,1.6094379124341,1.38629436111989,1.6094379124341,1.6094379124341,1.79175946922805,"No",1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
"2553",7.94979721616185,0,4.43081679884331,10.0676565948486,2.27815058709128,2.63905732961526,0,1.09861228866811,1.8637217720312,5.4428725854055,6.78674668503885,1.79175946922805,1.6094379124341,1.79175946922805,1.09861228866811,1.79175946922805,1.38629436111989,1.38629436111989,1.38629436111989,"No",0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0
"2554",7.95014988765202,1.09861228866811,4.47733681447821,10.3898454684188,1.24217684699873,2.70805020110221,0.693147180559945,0.693147180559945,2.58773546339097,5.22566763833192,7.25828108637296,1.38629436111989,1.38629436111989,0.693147180559945,1.79175946922805,1.09861228866811,1.6094379124341,1.6094379124341,1.38629436111989,"Yes",0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1
"2555",7.95085485771999,1.6094379124341,4.34380542185368,9.62676454292039,1.95004814714837,2.70805020110221,0,0.693147180559945,2.15247113795238,5.03362499413912,6.97838758120117,1.09861228866811,0.693147180559945,1.38629436111989,1.6094379124341,1.38629436111989,1.09861228866811,1.38629436111989,1.38629436111989,"No",0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1
"2556",7.95120715647297,1.38629436111989,4.04305126783455,10.1392061060501,2.38961921139175,2.77258872223978,0.693147180559945,0,2.0532566912562,5.25311025058783,7.05849284733696,1.6094379124341,1.6094379124341,1.6094379124341,1.6094379124341,1.38629436111989,1.6094379124341,1.6094379124341,1.38629436111989,"Yes",1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1
"2557",7.95191138185419,0.693147180559945,3.8286413964891,10.7857684510103,2.3580317203409,2.19722457733622,0.693147180559945,0,3.09502541989653,5.17035216816755,7.8591932208574,1.38629436111989,1.09861228866811,1.79175946922805,1.6094379124341,1.38629436111989,1.6094379124341,1.6094379124341,1.6094379124341,"No",0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1
"2558",7.95226330865705,0,2.94443897916644,10.5660402071779,2.51087730711977,2.19722457733622,0.693147180559945,0,2.79317168225208,5.45370784893096,7.59302178745688,1.38629436111989,1.6094379124341,1.38629436111989,1.6094379124341,1.6094379124341,1.79175946922805,1.38629436111989,1.6094379124341,"Yes",0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0
"2559",7.952615111651,1.09861228866811,3.49650756146648,10.9709317914849,2.62193587618649,2.63905732961526,0.693147180559945,0.693147180559945,2.52333217506832,5.14134011238739,7.18899030909577,1.6094379124341,1.38629436111989,1.38629436111989,1.6094379124341,1.09861228866811,1.38629436111989,1.79175946922805,1.6094379124341,"No",0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
"2560",7.95296679092313,0,3.17805383034795,10.0735382965734,2.17870367494629,2.77258872223978,0,0,1.53277800995118,4.73140716393957,6.14184339494055,1.09861228866811,0.693147180559945,1.09861228866811,1.94591014905531,1.09861228866811,1.6094379124341,1.38629436111989,1.79175946922805,"No",0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
"2561",7.95331834656043,1.38629436111989,4.02535169073515,10.3252904688519,2.49281777415933,2.63905732961526,1.09861228866811,0,3.33325039162191,5.39869875690941,7.93591649457538,1.38629436111989,1.09861228866811,1.38629436111989,1.6094379124341,1.09861228866811,1.6094379124341,1.79175946922805,1.6094379124341,"Yes",1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
"2562",7.9536697786498,1.09861228866811,3.04452243772342,10.5336097326746,1.88115964354588,2.484906649788,1.38629436111989,0,2.65433573242224,5.3986824759139,7.68803661061967,1.6094379124341,1.38629436111989,1.6094379124341,1.38629436111989,1.79175946922805,1.6094379124341,1.38629436111989,1.09861228866811,"Yes",1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0
"2563",7.95402108727804,0,4.21950770517611,10.0992097516341,2.77388725378265,2.19722457733622,1.38629436111989,0,2.83150364806447,5.03353247472464,7.59809913188827,1.79175946922805,1.79175946922805,1.6094379124341,1.6094379124341,1.09861228866811,1.79175946922805,1.79175946922805,1.6094379124341,"Yes",0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0
"2564",7.95437227253187,1.38629436111989,4.12713438504509,11.1314536030015,1.96024561774172,2.39789527279837,0,0,2.19987661313402,5.06556403888539,6.76721934165515,1.6094379124341,1.6094379124341,1.6094379124341,1.38629436111989,1.38629436111989,1.79175946922805,1.6094379124341,1.6094379124341,"No",0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1
"2565",7.95472333449791,1.38629436111989,4.34380542185368,10.8980053756185,2.43709063597999,2.77258872223978,0.693147180559945,0,1.86379667978652,5.42111889956579,7.34047559635014,1.38629436111989,1.38629436111989,1.6094379124341,1.6094379124341,1.38629436111989,1.38629436111989,1.6094379124341,1.38629436111989,"Yes",1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0
"2566",7.9550742732627,1.38629436111989,4.44265125649032,10.5237037603144,2.6378115539589,2.30258509299405,0.693147180559945,0,2.23068277889491,5.11192091865093,6.97128926824647,1.38629436111989,1.38629436111989,1.38629436111989,1.6094379124341,1.38629436111989,1.38629436111989,1.09861228866811,1.6094379124341,"No",1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0
"2567",7.95542508891267,0.693147180559945,3.2188758248682,10.9374592704153,2.39636756098616,2.83321334405622,1.09861228866811,0,1.52620455337506,5.34060356859308,6.84254622215241,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,1.79175946922805,0.693147180559945,1.09861228866811,1.09861228866811,"Yes",0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0
"2568",7.95577578153419,1.09861228866811,4.02535169073515,10.001866201588,2.00938851020754,2.70805020110221,1.09861228866811,0,1.69744750770471,5.41015118509827,6.92358442637414,1.6094379124341,1.79175946922805,1.6094379124341,1.6094379124341,0.693147180559945,1.94591014905531,1.6094379124341,1.79175946922805,"Yes",0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0
"2569",7.95647679803678,1.6094379124341,3.25809653802148,10.2074163050381,2.53481602867276,2.77258872223978,0,0.693147180559945,2.6296222445716,5.14147114033104,7.36627310002624,1.38629436111989,1.38629436111989,1.09861228866811,1.6094379124341,1.6094379124341,1.38629436111989,1.38629436111989,1.38629436111989,"Yes",0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0
